sample_index,relative_path,body_name,x_start,x_end,y_start,y_end,z_start,z_end,width_x,width_y,thickness_z,top_depth_index,bottom_depth_index,center_x_index,center_y_index,center_z_index,density_contrast,nonzero_density_cells,gravity_minimum_mgal,gravity_maximum_mgal,gravity_mean_mgal,gravity_std_mgal
42,samples/sample_000042.npz,rectangular_body_000042,22,28,40,49,2,7,6,9,5,2,7,25.0,44.5,4.5,0.3092615172089288,270,1.4028461345393027e-06,0.08353144901224466,0.0009146786095984394,0.005962931734831533
81,samples/sample_000081.npz,rectangular_body_000081,34,42,8,23,2,5,8,15,3,2,5,38.0,15.5,3.5,0.5745234338916141,360,2.485584028029286e-06,0.11296671589529247,0.0023724746965891083,0.011604433890194417
994,samples/sample_000994.npz,rectangular_body_000994,2,15,7,22,15,21,13,15,6,15,21,8.5,14.5,18.0,0.33611185311229513,1170,1.2291852906993822e-05,0.06488701123198318,0.003440598823051368,0.010877602069697047
871,samples/sample_000871.npz,rectangular_body_000871,40,52,24,37,8,13,12,13,5,8,13,46.0,30.5,10.5,0.6668171053906173,780,2.186717843946872e-05,0.11865962371472558,0.005073292211797965,0.018103615608995063
59,samples/sample_000059.npz,rectangular_body_000059,49,58,32,41,3,11,9,9,8,3,11,53.5,36.5,7.0,0.9400558586085401,648,1.1668769621291077e-05,0.30702962136222606,0.006105780881292794,0.031104181775668493
925,samples/sample_000925.npz,rectangular_body_000925,12,20,42,53,8,11,8,11,3,8,11,16.0,47.5,9.5,0.604486334258421,264,3.593666516262294e-06,0.06196795318979666,0.0015479668382208768,0.007014592578472027
555,samples/sample_000555.npz,rectangular_body_000555,7,16,31,35,3,8,9,4,5,3,8,11.5,33.0,5.5,0.7777255756859138,180,2.4466173321933304e-06,0.15971818359795953,0.0014409924262338229,0.010132030222291566
752,samples/sample_000752.npz,rectangular_body_000752,33,40,47,57,9,12,7,10,3,9,12,36.5,52.0,10.5,0.7938310901719376,210,4.9694011779187535e-06,0.0767219602873523,0.0016043599160377952,0.007681231927160877
563,samples/sample_000563.npz,rectangular_body_000563,38,44,6,21,2,5,6,15,3,2,5,41.0,13.5,3.5,0.9994605795635301,270,2.742409566037355e-06,0.19403249691309393,0.003086290378468903,0.017046903285573085
402,samples/sample_000402.npz,rectangular_body_000402,42,47,44,53,7,11,5,9,4,7,11,44.5,48.5,9.0,0.43354287545025444,180,1.7993557193264178e-06,0.054684171322423175,0.0007617768948797401,0.004312892687325859
810,samples/sample_000810.npz,rectangular_body_000810,29,42,27,37,14,21,13,10,7,14,21,35.5,32.0,17.5,0.6298409543044314,910,6.735620901617981e-05,0.13350085273071977,0.0055027015346167645,0.018258984577405712
200,samples/sample_000200.npz,rectangular_body_000200,2,14,51,62,12,18,12,11,6,12,18,8.0,56.5,15.0,0.2744560853477075,792,4.619208188570347e-06,0.05273785027600114,0.0018448234416300973,0.007306578081320845
821,samples/sample_000821.npz,rectangular_body_000821,26,31,46,58,5,7,5,12,2,5,7,28.5,52.0,6.0,0.9633843569407692,120,2.0999479168894513e-06,0.07372680176134366,0.0011585933255965184,0.006523990683338877
384,samples/sample_000384.npz,rectangular_body_000384,26,38,41,54,11,13,12,13,2,11,13,32.0,47.5,12.0,0.6742780120460952,312,9.866527545349388e-06,0.04656149755549749,0.0020333165276140317,0.007076516063185118
933,samples/sample_000933.npz,rectangular_body_000933,34,39,15,24,12,20,5,9,8,12,20,36.5,19.5,16.0,0.4125926996193302,360,8.948160671569494e-06,0.08002146788027192,0.0014227829515785664,0.006540383007355511
416,samples/sample_000416.npz,rectangular_body_000416,51,59,36,45,11,19,8,9,8,11,19,55.0,40.5,15.0,0.8252370179511368,576,1.598050232597108e-05,0.1902068499348564,0.004391786081659245,0.019350330120852778
541,samples/sample_000541.npz,rectangular_body_000541,40,48,5,17,16,21,8,12,5,16,21,44.0,11.0,18.5,0.5434351276615765,480,1.0515809763004057e-05,0.07496473791826136,0.002384295533061701,0.008900532046355849
388,samples/sample_000388.npz,rectangular_body_000388,19,27,41,56,15,21,8,15,6,15,21,23.0,48.5,18.0,0.6120977051006158,720,2.227433306666785e-05,0.10545241134446792,0.004134260988068017,0.014038433142136209
947,samples/sample_000947.npz,rectangular_body_000947,29,40,11,26,16,24,11,15,8,16,24,34.5,18.5,20.0,0.9878608694437623,1320,0.00010151950970727093,0.23834496630377985,0.012279414860755757,0.03655781510969188
790,samples/sample_000790.npz,rectangular_body_000790,44,57,27,43,7,12,13,16,5,7,12,50.5,35.0,9.5,0.6139119474717903,1040,1.93573461868047e-05,0.11408690813033168,0.006202027190242783,0.020245211274256877
380,samples/sample_000380.npz,rectangular_body_000380,25,36,44,48,13,19,11,4,6,13,19,30.5,46.0,16.0,0.6441069422589201,264,1.0575041792711335e-05,0.08479250845267246,0.001626611504174268,0.007258964218834465
568,samples/sample_000568.npz,rectangular_body_000568,12,26,14,24,2,7,14,10,5,2,7,19.0,19.0,4.5,0.9255400591414178,700,8.790787905706376e-06,0.25953289380258837,0.0070763747766864876,0.031038024501499218
705,samples/sample_000705.npz,rectangular_body_000705,4,19,10,16,3,5,15,6,2,3,5,11.5,13.0,4.0,0.38898646084360583,180,5.57068805910895e-07,0.04127665734367324,0.0007493866452115024,0.003991851458120982
525,samples/sample_000525.npz,rectangular_body_000525,50,58,51,60,13,19,8,9,6,13,19,54.0,55.5,16.0,0.438744733108525,432,4.6357647761274825e-06,0.07377278478462458,0.001677120358707687,0.007521307250602083
395,samples/sample_000395.npz,rectangular_body_000395,15,24,12,27,2,10,9,15,8,2,10,19.5,19.5,6.0,0.8590554994415078,1080,1.6940686524284518e-05,0.3344363573157092,0.00975488062104653,0.041326326599033396
998,samples/sample_000998.npz,rectangular_body_000998,15,26,33,47,15,18,11,14,3,15,18,20.5,40.0,16.5,0.35472131183717104,462,9.482759005038777e-06,0.03379869724347981,0.0015646935608013926,0.005035563282735909
109,samples/sample_000109.npz,rectangular_body_000109,28,38,27,34,6,11,10,7,5,6,11,33.0,30.5,8.5,0.5369377491873798,350,1.1493764824641524e-05,0.09318279350390457,0.0018661141431542843,0.009251102180415123
648,samples/sample_000648.npz,rectangular_body_000648,36,43,25,37,9,17,7,12,8,9,17,39.5,31.0,13.0,0.8083479007884711,672,3.778800362239392e-05,0.1983824041607652,0.005282881509034664,0.02189446764940221
449,samples/sample_000449.npz,rectangular_body_000449,6,14,21,31,13,18,8,10,5,13,18,10.0,26.0,15.5,0.991799094182706,400,1.5262639755517155e-05,0.14311816275550576,0.0036890867555942723,0.015408132076293178
303,samples/sample_000303.npz,rectangular_body_000303,29,33,13,28,3,9,4,15,6,3,9,31.0,20.5,6.0,0.3129223223334009,360,3.185813902276629e-06,0.07452898764351854,0.001161575413215116,0.006347524277510969
840,samples/sample_000840.npz,rectangular_body_000840,48,60,30,43,8,10,12,13,2,8,10,54.0,36.5,9.0,0.9913513756057273,312,7.405877853054733e-06,0.0727585856630028,0.0029695861759044036,0.01115673820474302
133,samples/sample_000133.npz,rectangular_body_000133,36,44,21,32,10,18,8,11,8,10,18,40.0,26.5,14.0,0.7944155083873499,704,3.446927134258964e-05,0.1935940993517331,0.005413620622971732,0.02184347515546304
514,samples/sample_000514.npz,rectangular_body_000514,3,11,9,21,4,11,8,12,7,4,11,7.0,15.0,7.5,0.4765289166125758,672,4.164222234845776e-06,0.12785871678878238,0.0030710975714797143,0.014726325448490266
481,samples/sample_000481.npz,rectangular_body_000481,28,36,38,48,13,15,8,10,2,13,15,32.0,43.0,14.0,0.3627184633664139,160,3.8332125447431365e-06,0.021742294103616444,0.0005608891497393641,0.0023354315134774604
232,samples/sample_000232.npz,rectangular_body_000232,50,56,28,44,2,10,6,16,8,2,10,53.0,36.0,6.0,0.8081827678497719,768,1.0644773591650087e-05,0.30356971402021987,0.0064762632257612945,0.031214482703120442
47,samples/sample_000047.npz,rectangular_body_000047,9,14,53,62,6,8,5,9,2,6,8,11.5,57.5,7.0,0.8157948341691554,90,8.023904801950013e-07,0.05701534991217484,0.0006934361700569741,0.004413013732594641
323,samples/sample_000323.npz,rectangular_body_000323,34,40,23,36,15,19,6,13,4,15,19,37.0,29.5,17.0,0.8707647868773136,312,2.586371345861736e-05,0.09121007591254626,0.002610887044500944,0.009933529178250902
136,samples/sample_000136.npz,rectangular_body_000136,6,11,54,62,2,6,5,8,4,2,6,8.5,58.0,4.0,0.7756804210935522,160,7.413788077187698e-07,0.1786002283936391,0.0013278670761731433,0.010490653170479008
409,samples/sample_000409.npz,rectangular_body_000409,7,15,44,59,2,10,8,15,8,2,10,11.0,51.5,6.0,0.21014345627864844,960,2.2521822895850633e-06,0.08103707175463004,0.00207865183277244,0.009415265514379729
191,samples/sample_000191.npz,rectangular_body_000191,49,61,29,35,15,17,12,6,2,15,17,55.0,32.0,16.0,0.516165543280098,144,3.317947254514187e-06,0.02754638755378416,0.000678820256881452,0.0028717124025150163
254,samples/sample_000254.npz,rectangular_body_000254,38,51,54,61,10,17,13,7,7,10,17,44.5,57.5,13.5,0.6441032372161397,637,1.0317315824563967e-05,0.13748037816663639,0.0037043914445737116,0.015864723939315362
351,samples/sample_000351.npz,rectangular_body_000351,36,52,34,39,2,8,16,5,6,2,8,44.0,36.5,5.0,0.5538418402703627,480,5.528973050839984e-06,0.16847814168615505,0.0028670325627600073,0.015105937544050168
253,samples/sample_000253.npz,rectangular_body_000253,6,19,32,45,11,17,13,13,6,11,17,12.5,38.5,14.0,0.279221561359454,1014,1.0804546802370562e-05,0.05648913986353915,0.0026768359002813658,0.008888123995835311
70,samples/sample_000070.npz,rectangular_body_000070,46,55,43,50,2,4,9,7,2,2,4,50.5,46.5,3.0,0.22753479532929888,126,2.145568536504669e-07,0.033505877736935356,0.00034157110034749836,0.0023239422962862233
944,samples/sample_000944.npz,rectangular_body_000944,38,50,3,16,3,7,12,13,4,3,7,44.0,9.5,5.0,0.836431647425957,624,5.8151069316625156e-06,0.16111379154094535,0.005370263321508006,0.022255200445236132
526,samples/sample_000526.npz,rectangular_body_000526,47,52,57,61,3,11,5,4,8,3,11,49.5,59.0,7.0,0.4206099086966944,160,7.583451730113899e-07,0.11675851009860844,0.0006464234804287852,0.00551500720206176
642,samples/sample_000642.npz,rectangular_body_000642,55,62,28,37,7,12,7,9,5,7,12,58.5,32.5,9.5,0.9611058655144433,315,6.974353123031798e-06,0.1589902178451068,0.002785548903287362,0.014967699159723421
989,samples/sample_000989.npz,rectangular_body_000989,41,46,36,46,5,11,5,10,6,5,11,43.5,41.0,8.0,0.7687722808852782,300,6.381369525864699e-06,0.15609123168261066,0.002291008700583992,0.012838030323974252
836,samples/sample_000836.npz,rectangular_body_000836,46,58,2,9,7,12,12,7,5,7,12,52.0,5.5,9.5,0.9467465359947937,420,5.71272888765804e-06,0.16021289437125236,0.003602088727062182,0.017673114383570044
667,samples/sample_000667.npz,rectangular_body_000667,54,60,12,16,11,17,6,4,6,11,17,57.0,14.0,14.0,0.776299037995793,144,2.553937133910474e-06,0.1000424369144229,0.0010086065856590742,0.006104338182012161
573,samples/sample_000573.npz,rectangular_body_000573,37,42,36,52,16,22,5,16,6,16,22,39.5,44.0,19.0,0.5417249888124629,480,1.723020368054163e-05,0.07613039814590478,0.0024592434404957795,0.008659772387452535
990,samples/sample_000990.npz,rectangular_body_000990,20,31,7,17,15,18,11,10,3,15,18,25.5,12.0,16.5,0.9703049627549292,330,1.3968031855479428e-05,0.08772627995575735,0.002993487208771002,0.011038554507918266
708,samples/sample_000708.npz,rectangular_body_000708,50,54,11,20,10,17,4,9,7,10,17,52.0,15.5,13.5,0.7854081604015835,252,5.31105991662325e-06,0.13079115255398654,0.0018624289669905848,0.009795782070249483
128,samples/sample_000128.npz,rectangular_body_000128,29,35,44,60,4,11,6,16,7,4,11,32.0,52.0,7.5,0.41909458729910204,672,6.9909269231788025e-06,0.10909681626647336,0.0027804964836788478,0.012589417467382307
491,samples/sample_000491.npz,rectangular_body_000491,9,15,48,57,10,16,6,9,6,10,16,12.0,52.5,13.0,0.8346908351103428,324,6.234041371353911e-06,0.14179121428609145,0.002520102080794302,0.012528118594132135
847,samples/sample_000847.npz,rectangular_body_000847,2,13,37,52,16,21,11,15,5,16,21,7.5,44.5,18.5,0.4341219710943576,825,1.2694456955093563e-05,0.06716954606214387,0.0031289883775622506,0.010349532317486011
930,samples/sample_000930.npz,rectangular_body_000930,22,37,16,31,7,10,15,15,3,7,10,29.5,23.5,8.5,0.44681484937779214,675,1.2907213100344642e-05,0.05115250628118553,0.002982763638106639,0.009456532224869415
150,samples/sample_000150.npz,rectangular_body_000150,32,41,20,28,9,12,9,8,3,9,12,36.5,24.0,10.5,0.5033500607486536,216,5.271133859163843e-06,0.04911677341363526,0.0010656184460021226,0.0049854494451147275
744,samples/sample_000744.npz,rectangular_body_000744,23,36,41,53,15,22,13,12,7,15,22,29.5,47.0,18.5,0.35602086098161323,1092,2.6176146185224765e-05,0.07683066752174887,0.0036715409022828006,0.011478387823297007
446,samples/sample_000446.npz,rectangular_body_000446,29,45,2,11,12,17,16,9,5,12,17,37.0,6.5,14.5,0.4870567154309393,720,1.1405878899037631e-05,0.07815629903042498,0.0031315749970443796,0.011376391550037187
71,samples/sample_000071.npz,rectangular_body_000071,50,60,41,57,6,11,10,16,5,6,11,55.0,49.0,8.5,0.950196374718226,800,1.1884624208947558e-05,0.1769441420486532,0.007243076772115747,0.027404856548336326
918,samples/sample_000918.npz,rectangular_body_000918,41,45,16,23,8,14,4,7,6,8,14,43.0,19.5,11.0,0.20835932236038293,168,1.1760193171034159e-06,0.03226337309071792,0.00034050455381545106,0.0020514559580052023
262,samples/sample_000262.npz,rectangular_body_000262,17,28,55,62,6,9,11,7,3,6,9,22.5,58.5,7.5,0.20567784608756565,231,7.107419217596828e-07,0.022392384315943023,0.0004463104033593249,0.0023329507624808565
964,samples/sample_000964.npz,rectangular_body_000964,20,25,44,53,14,21,5,9,7,14,21,22.5,48.5,17.5,0.6927991957939571,315,1.0460396568358172e-05,0.11133240163502994,0.0020566993448290763,0.009197187693033421
693,samples/sample_000693.npz,rectangular_body_000693,5,18,24,37,13,19,13,13,6,13,19,11.5,30.5,16.0,0.9747211266214688,1014,4.7301214610527625e-05,0.19074051272879092,0.009217247692290724,0.029836792277428924
723,samples/sample_000723.npz,rectangular_body_000723,9,19,15,27,11,19,10,12,8,11,19,14.0,21.0,15.0,0.27923364948848955,960,1.0073560674783378e-05,0.07031510104243116,0.0025352503017542615,0.009286873786302637
313,samples/sample_000313.npz,rectangular_body_000313,16,31,20,27,14,21,15,7,7,14,21,23.5,23.5,17.5,0.41705467484153724,735,2.0625010969918245e-05,0.08164122886457598,0.002925199922029955,0.010182000248893909
126,samples/sample_000126.npz,rectangular_body_000126,23,31,49,55,13,15,8,6,2,13,15,27.0,52.0,14.0,0.2728927351852563,96,1.0105144273325858e-06,0.014598638485972442,0.000248415968312284,0.0012183349487813531
786,samples/sample_000786.npz,rectangular_body_000786,53,61,12,26,6,12,8,14,6,6,12,57.0,19.0,9.0,0.23017956042012902,672,2.653838550124545e-06,0.04904047197311948,0.0014550849815266947,0.00629882969914176
867,samples/sample_000867.npz,rectangular_body_000867,28,42,36,42,15,23,14,6,8,15,23,35.0,39.0,19.0,0.5498405164575504,672,3.5198372483779644e-05,0.10985730332012375,0.0035243894643053044,0.012551093516386018
647,samples/sample_000647.npz,rectangular_body_000647,18,27,30,41,2,5,9,11,3,2,5,22.5,35.5,3.5,0.46638670472259736,297,2.388265403692219e-06,0.09169916975026642,0.0015961152685264911,0.00852130283966925
401,samples/sample_000401.npz,rectangular_body_000401,52,62,32,36,4,12,10,4,8,4,12,57.0,34.0,8.0,0.5031663394713132,320,3.245627024618216e-06,0.1311185344838861,0.0015390546084145945,0.009599381423547285
741,samples/sample_000741.npz,rectangular_body_000741,23,29,46,60,6,14,6,14,8,6,14,26.0,53.0,10.0,0.8190743671204124,672,1.455385143446192e-05,0.21395670099252576,0.00527931791353457,0.023767649974524106
658,samples/sample_000658.npz,rectangular_body_000658,2,7,51,58,16,24,5,7,8,16,24,4.5,54.5,20.0,0.9701657858238921,280,7.26686063614891e-06,0.15298004203683455,0.002150012717623841,0.011329822382957972
842,samples/sample_000842.npz,rectangular_body_000842,31,41,15,25,4,6,10,10,2,4,6,36.0,20.0,5.0,0.6430621334443736,200,2.697112871003719e-06,0.058020597418595395,0.0013361620432390657,0.006501918839668022
975,samples/sample_000975.npz,rectangular_body_000975,47,62,33,38,7,12,15,5,5,7,12,54.5,35.5,9.5,0.2921848938515961,375,2.7896150029143225e-06,0.04648075481424416,0.001038647804651004,0.004872525248984082
55,samples/sample_000055.npz,rectangular_body_000055,21,29,35,40,8,13,8,5,5,8,13,25.0,37.5,10.5,0.47082622661936213,200,4.5617442081696405e-06,0.06872660860934716,0.0009235726223262228,0.005129121939221789
885,samples/sample_000885.npz,rectangular_body_000885,23,30,10,19,11,17,7,9,6,11,17,26.5,14.5,14.0,0.7365196202102029,378,1.1704988152740978e-05,0.12725342183965768,0.0026591376169368443,0.012042631735497416
927,samples/sample_000927.npz,rectangular_body_000927,29,34,43,52,12,15,5,9,3,12,15,31.5,47.5,13.5,0.7263964545243506,135,5.016936057038073e-06,0.05761609801794018,0.0009436294222260318,0.004645215210811561
890,samples/sample_000890.npz,rectangular_body_000890,13,23,23,32,9,16,10,9,7,9,16,18.0,27.5,12.5,0.7473973598736983,630,2.110738231037011e-05,0.16722235645641653,0.004556422414818194,0.019041575570680043
756,samples/sample_000756.npz,rectangular_body_000756,40,49,12,23,10,17,9,11,7,10,17,44.5,17.5,13.5,0.3216634995503858,693,8.14067144851986e-06,0.07125341846851777,0.0021355785918633513,0.008511540631281804
570,samples/sample_000570.npz,rectangular_body_000570,29,42,35,42,14,16,13,7,2,14,16,35.5,38.5,15.0,0.5031015199028817,182,6.953245012245775e-06,0.029497958571142395,0.0008845804559494353,0.003397347531033961
22,samples/sample_000022.npz,rectangular_body_000022,20,29,46,62,7,15,9,16,8,7,15,24.5,54.0,11.0,0.4605694393624532,1152,1.4275258914127147e-05,0.12748949277282096,0.004985823718859532,0.018657710845805517
701,samples/sample_000701.npz,rectangular_body_000701,19,27,49,57,11,14,8,8,3,11,14,23.0,53.0,12.5,0.44351486133000595,192,2.5451201464313782e-06,0.040031084870616206,0.00080745550228133,0.003832331529130398
23,samples/sample_000023.npz,rectangular_body_000023,29,43,29,34,5,13,14,5,8,5,13,36.0,31.5,9.0,0.225758546632446,560,7.483292019291762e-06,0.059576531209237255,0.0012549261698397646,0.005930333789072723
77,samples/sample_000077.npz,rectangular_body_000077,10,24,40,45,15,21,14,5,6,15,21,17.0,42.5,18.0,0.5529939983760436,420,1.1771764417604742e-05,0.07926021369582789,0.0021870433200146637,0.008342125759501122
110,samples/sample_000110.npz,rectangular_body_000110,11,18,24,30,2,7,7,6,5,2,7,14.5,27.0,4.5,0.4635946621396003,210,1.429622330296665e-06,0.12409333129208006,0.0010628664184357223,0.007710205747465732
73,samples/sample_000073.npz,rectangular_body_000073,44,50,2,9,7,13,6,7,6,7,13,47.0,5.5,10.0,0.960857141891585,252,4.138886752289324e-06,0.17584457249749902,0.0022054000509250916,0.013395883786303407
72,samples/sample_000072.npz,rectangular_body_000072,24,39,47,59,10,17,15,12,7,10,17,31.5,53.0,13.5,0.9044379796086117,1260,4.645411515347417e-05,0.21606400280749935,0.010737034578443135,0.03524255104809091
582,samples/sample_000582.npz,rectangular_body_000582,24,29,52,57,5,9,5,5,4,5,9,26.5,54.5,7.0,0.7174329205398098,100,1.2819305891910795e-06,0.09601590599876339,0.000706006708088094,0.0053070628978717825
213,samples/sample_000213.npz,rectangular_body_000213,28,42,9,24,15,19,14,15,4,15,19,35.0,16.5,17.0,0.7244764347655686,840,3.667606208426702e-05,0.09561652053097215,0.005763346948141483,0.016624634150221283
14,samples/sample_000014.npz,rectangular_body_000014,22,27,4,13,15,20,5,9,5,15,20,24.5,8.5,17.5,0.20754495623670338,225,1.8373512346788021e-06,0.02379090770946731,0.0004226696151038272,0.0019675688566004436
583,samples/sample_000583.npz,rectangular_body_000583,16,31,37,49,8,15,15,12,7,8,15,23.5,43.0,11.5,0.810900741530657,1260,4.1943901894344826e-05,0.20067103210588372,0.009936579528826832,0.03287736398674794
423,samples/sample_000423.npz,rectangular_body_000423,4,19,34,48,12,18,15,14,6,12,18,11.5,41.0,15.0,0.5194297851936738,1260,2.406105760341569e-05,0.10593409792507412,0.006096112190768171,0.018583463873701883
151,samples/sample_000151.npz,rectangular_body_000151,5,9,25,33,9,12,4,8,3,9,12,7.0,29.0,10.5,0.2978229179032972,96,7.240228483803365e-07,0.023841209797237424,0.00026810529956211934,0.0016328696296642005
798,samples/sample_000798.npz,rectangular_body_000798,23,28,37,46,15,22,5,9,7,15,22,25.5,41.5,18.5,0.8089863870005485,315,1.8576879650360148e-05,0.12545115900191936,0.0024270534348690654,0.010432990232279829
129,samples/sample_000129.npz,rectangular_body_000129,6,15,19,32,13,15,9,13,2,13,15,10.5,25.5,14.0,0.8976451064883175,234,7.384537033849075e-06,0.05717792620580242,0.0019717379003451945,0.00745957995153988
502,samples/sample_000502.npz,rectangular_body_000502,30,34,16,20,7,12,4,4,5,7,12,32.0,18.0,9.5,0.5367094321244399,80,1.6920521800294747e-06,0.06638435664835964,0.000421440871222292,0.003120930397254325
588,samples/sample_000588.npz,rectangular_body_000588,47,57,33,48,12,15,10,15,3,12,15,52.0,40.5,13.5,0.6263653728569858,450,9.600875398862051e-06,0.06228775181979933,0.00266769411576644,0.009266363322243456
769,samples/sample_000769.npz,rectangular_body_000769,32,44,29,36,12,16,12,7,4,12,16,38.0,32.5,14.0,0.31400517967214764,336,8.649565327668799e-06,0.03745587383333353,0.001023182469390876,0.0041344432796604725
148,samples/sample_000148.npz,rectangular_body_000148,55,59,26,35,11,17,4,9,6,11,17,57.0,30.5,14.0,0.8621016645370339,216,6.435910445933896e-06,0.12027912739302066,0.0017067711370957672,0.009056909155228712
893,samples/sample_000893.npz,rectangular_body_000893,46,54,23,29,5,8,8,6,3,5,8,50.0,26.0,6.5,0.20231299872838335,144,5.709234766102122e-07,0.02244910924615488,0.00029141768645244424,0.001780171329678033
277,samples/sample_000277.npz,rectangular_body_000277,44,50,41,55,9,11,6,14,2,9,11,47.0,48.0,10.0,0.5832442591058662,168,2.359079042302935e-06,0.03760332756317501,0.0009476343458922862,0.004201592336087533
678,samples/sample_000678.npz,rectangular_body_000678,47,57,18,24,14,21,10,6,7,14,21,52.0,21.0,17.5,0.7736526054432986,420,1.3174679523292036e-05,0.13490474008613826,0.0030151563988888215,0.012841329982242241
722,samples/sample_000722.npz,rectangular_body_000722,6,13,22,27,14,18,7,5,4,14,18,9.5,24.5,16.0,0.4754965438980574,140,2.485415014808428e-06,0.043742939425406996,0.000615454547292779,0.0031393330607096307
74,samples/sample_000074.npz,rectangular_body_000074,13,23,39,52,15,21,10,13,6,15,21,18.0,45.5,18.0,0.2936956257509941,780,1.090542039038174e-05,0.05282696985919991,0.0021530102945519916,0.007232251039355699
430,samples/sample_000430.npz,rectangular_body_000430,16,24,19,25,7,13,8,6,6,7,13,20.0,22.0,10.0,0.572326344208516,288,5.337403314283585e-06,0.1063713568391956,0.0016126937031067626,0.008734246412430235
876,samples/sample_000876.npz,rectangular_body_000876,30,41,10,18,14,18,11,8,4,14,18,35.5,14.0,16.0,0.4100880371348381,352,7.177649493713176e-06,0.04751238304965301,0.0013665535406767934,0.00536384086796298
9,samples/sample_000009.npz,rectangular_body_000009,42,53,33,37,14,17,11,4,3,14,17,47.5,35.0,15.5,0.5473759913336271,132,3.926624549219896e-06,0.03666005001231143,0.000689607650597678,0.003127052522313169
521,samples/sample_000521.npz,rectangular_body_000521,3,17,28,40,4,9,14,12,5,4,9,10.0,34.0,6.5,0.6070123556796079,840,9.634345992043866e-06,0.1263356400642005,0.005051579745066493,0.019413536671024995
197,samples/sample_000197.npz,rectangular_body_000197,34,44,4,9,3,5,10,5,2,3,5,39.0,6.5,4.0,0.8976157552747548,100,8.30330560127336e-07,0.09359658756590866,0.0009539673904622933,0.006566247666698288
834,samples/sample_000834.npz,rectangular_body_000834,29,44,17,23,10,15,15,6,5,10,15,36.5,20.0,12.5,0.4163028699796832,450,9.122139940534362e-06,0.06259955188366492,0.0018169890349215546,0.00728507524418285
318,samples/sample_000318.npz,rectangular_body_000318,22,28,5,17,8,11,6,12,3,8,11,25.0,11.0,9.5,0.9985715127112051,216,5.265646685643482e-06,0.0975015820197209,0.0020747903192007964,0.010000735828674839
781,samples/sample_000781.npz,rectangular_body_000781,24,31,52,57,16,23,7,5,7,16,23,27.5,54.5,19.5,0.9170940521775226,245,1.0976418461091062e-05,0.1289087866740945,0.002046360740143586,0.009545319940756044
544,samples/sample_000544.npz,rectangular_body_000544,9,19,41,54,9,13,10,13,4,9,13,14.0,47.5,11.0,0.8338196318994746,520,1.0564271142212621e-05,0.11488176429337718,0.0041522881401383285,0.01594988654040609
579,samples/sample_000579.npz,rectangular_body_000579,38,52,20,30,9,16,14,10,7,9,16,45.0,25.0,12.5,0.987291407477463,980,4.1865429495685964e-05,0.23243741357470032,0.009359415543328845,0.03341220843556274
328,samples/sample_000328.npz,rectangular_body_000328,6,20,48,54,4,12,14,6,8,4,12,13.0,51.0,8.0,0.36427672139458817,672,3.841370852200961e-06,0.10567943481386177,0.002391861959758648,0.011402451965212695
365,samples/sample_000365.npz,rectangular_body_000365,46,61,58,62,5,8,15,4,3,5,8,53.5,60.0,6.5,0.802561997019702,180,1.3408400530324764e-06,0.08466541768499615,0.0013315579974947033,0.00768080489091622
215,samples/sample_000215.npz,rectangular_body_000215,56,60,41,47,4,6,4,6,2,4,6,58.0,44.0,5.0,0.7116632957207709,48,3.348037931261446e-07,0.05745877273005129,0.0003432742371561236,0.0029398736416658537
625,samples/sample_000625.npz,rectangular_body_000625,38,45,3,8,13,21,7,5,8,13,21,41.5,5.5,17.0,0.473199334512512,280,4.321214092720928e-06,0.08396221691215622,0.0011521271245969753,0.006067379662234275
953,samples/sample_000953.npz,rectangular_body_000953,13,18,18,30,12,18,5,12,6,12,18,15.5,24.0,15.0,0.8934598116187342,360,1.39163619590616e-05,0.13905869037172727,0.0030656099285776756,0.013235536382425155
766,samples/sample_000766.npz,rectangular_body_000766,15,28,36,49,16,18,13,13,2,16,18,21.5,42.5,17.0,0.8409306219228256,338,1.6101484258803058e-05,0.053934994748313356,0.0027054505412486465,0.008395971131319197
441,samples/sample_000441.npz,rectangular_body_000441,29,44,29,36,13,16,15,7,3,13,16,36.5,32.5,14.5,0.6994560891584871,315,2.0192935380054444e-05,0.0630208783434255,0.002134045988817989,0.007835746171698
472,samples/sample_000472.npz,rectangular_body_000472,38,43,36,42,16,19,5,6,3,16,19,40.5,39.0,17.5,0.20591182702988214,90,1.302786053974942e-06,0.012677159627297697,0.00017722948143447084,0.0008625020996078256
536,samples/sample_000536.npz,rectangular_body_000536,25,30,40,53,16,22,5,13,6,16,22,27.5,46.5,19.0,0.2640367971945088,390,6.80108582734467e-06,0.036421715461621776,0.0009714544335057115,0.0037015672469920854
382,samples/sample_000382.npz,rectangular_body_000382,19,24,44,59,11,17,5,15,6,11,17,21.5,51.5,14.0,0.6187145232367622,450,9.455794190786779e-06,0.10119335861962755,0.002621922584590891,0.010830299237825974
10,samples/sample_000010.npz,rectangular_body_000010,13,29,42,58,10,17,16,16,7,10,17,21.0,50.0,13.5,0.7524312741276036,1792,4.635897831322499e-05,0.1865905409702698,0.012781634206746632,0.03636250196549079
305,samples/sample_000305.npz,rectangular_body_000305,3,14,14,26,12,19,11,12,7,12,19,8.5,20.0,15.5,0.3224782812991032,924,9.305188288106911e-06,0.07161862669582783,0.002704391472281697,0.009910385742983576
