sample_index,sample_id,relative_path,x_start,x_end,y_start,y_end,z_start,z_end,width_x,width_y,thickness_z,top_depth_m,bottom_depth_m,width_x_m,width_y_m,thickness_z_m,center_x_m,center_y_m,center_depth_m,density_contrast,gravity_minimum_mgal,gravity_maximum_mgal,gravity_mean_mgal,gravity_std_mgal
722,sample_000722,samples/sample_000722.npz,11,18,23,28,7,11,7,5,4,70.0,110.0,70.0,50.0,40.0,140.0,250.0,90.0,0.4754965438980574,9.682454401627183e-05,0.05088261142373085,0.0032955179922282696,0.006731891073286533
723,sample_000723,samples/sample_000723.npz,13,23,18,30,6,14,10,12,8,60.0,140.0,100.0,120.0,80.0,175.0,235.0,100.0,0.27923364948848955,0.00046247991849668324,0.15159398317337036,0.013030173256993294,0.023203972727060318
724,sample_000724,samples/sample_000724.npz,17,31,8,21,6,9,14,13,3,60.0,90.0,140.0,130.0,30.0,235.0,140.0,75.0,0.514557717565234,0.0003331863263156265,0.192657008767128,0.014471236616373062,0.029965927824378014
725,sample_000725,samples/sample_000725.npz,39,43,44,48,3,8,4,4,5,30.0,80.0,40.0,40.0,50.0,405.0,455.0,55.0,0.2932506738427237,2.1996307623339817e-05,0.05399327725172043,0.0012963473564013839,0.004284179303795099
726,sample_000726,samples/sample_000726.npz,29,41,39,44,6,13,12,5,7,60.0,130.0,120.0,50.0,70.0,345.0,410.0,95.0,0.7374766686711276,0.0006760442047379911,0.20483936369419098,0.01554414164274931,0.028914591297507286
727,sample_000727,samples/sample_000727.npz,30,37,40,47,8,14,7,7,6,80.0,140.0,70.0,70.0,60.0,330.0,430.0,110.0,0.37092334437344743,0.0002657249278854579,0.05778803676366806,0.005230352748185396,0.008679128251969814
728,sample_000728,samples/sample_000728.npz,30,37,42,52,6,10,7,10,4,60.0,100.0,70.0,100.0,40.0,330.0,465.0,80.0,0.3723096655628615,0.00016758021956775337,0.08785869926214218,0.005376990418881178,0.01156013086438179
729,sample_000729,samples/sample_000729.npz,16,27,35,40,7,9,11,5,2,70.0,90.0,110.0,50.0,20.0,210.0,370.0,80.0,0.8498630603219948,0.00015652834554202855,0.0771770253777504,0.004865000490099192,0.010267269797623158
730,sample_000730,samples/sample_000730.npz,36,50,35,48,7,9,14,13,2,70.0,90.0,140.0,130.0,20.0,425.0,410.0,80.0,0.7111567760805151,0.0003825102176051587,0.1630004495382309,0.013365635648369789,0.02584775909781456
731,sample_000731,samples/sample_000731.npz,11,16,37,46,3,9,5,9,6,30.0,90.0,50.0,90.0,60.0,130.0,410.0,60.0,0.9690675144746734,0.0002306900278199464,0.4085735082626343,0.014077775180339813,0.041316572576761246
732,sample_000732,samples/sample_000732.npz,13,17,38,52,4,8,4,14,4,40.0,80.0,40.0,140.0,40.0,145.0,445.0,60.0,0.6181349560285376,0.00011703989002853632,0.16788102686405182,0.007436341606080532,0.019916830584406853
733,sample_000733,samples/sample_000733.npz,43,55,16,25,5,9,12,9,4,50.0,90.0,120.0,90.0,40.0,485.0,200.0,70.0,0.9284607790371397,0.00041061159572564065,0.3666340410709381,0.020936548709869385,0.049022600054740906
734,sample_000734,samples/sample_000734.npz,18,31,10,14,4,7,13,4,3,40.0,70.0,130.0,40.0,30.0,240.0,115.0,55.0,0.5679926404981004,7.221824489533901e-05,0.12352211028337479,0.004819593857973814,0.013872833922505379
735,sample_000735,samples/sample_000735.npz,31,36,16,27,3,7,5,11,4,30.0,70.0,50.0,110.0,40.0,330.0,210.0,50.0,0.6874952191887824,0.00018017084221355617,0.259951114654541,0.008540574461221695,0.026629650965332985
736,sample_000736,samples/sample_000736.npz,11,24,34,49,6,11,13,15,5,60.0,110.0,130.0,150.0,50.0,170.0,410.0,85.0,0.48824554328422476,0.0006705302512273192,0.27644380927085876,0.024011000990867615,0.045129310339689255
737,sample_000737,samples/sample_000737.npz,35,40,8,24,4,7,5,16,3,40.0,70.0,50.0,160.0,30.0,370.0,155.0,55.0,0.38759692470780654,9.115342982113361e-05,0.10987871140241623,0.005117080174386501,0.013762015849351883
738,sample_000738,samples/sample_000738.npz,49,55,22,29,7,9,6,7,2,70.0,90.0,60.0,70.0,20.0,515.0,250.0,80.0,0.9922618527609379,0.00010023556387750432,0.07529474794864655,0.0042005497962236404,0.009466355666518211
739,sample_000739,samples/sample_000739.npz,36,41,41,45,6,11,5,4,5,60.0,110.0,50.0,40.0,50.0,380.0,425.0,85.0,0.6672243888479821,0.00011245615314692259,0.061820048838853836,0.003423087066039443,0.007364845834672451
740,sample_000740,samples/sample_000740.npz,22,32,20,27,3,9,10,7,6,30.0,90.0,100.0,70.0,60.0,265.0,230.0,60.0,0.916980882447175,0.0005272719427011907,0.5331896543502808,0.021220378577709198,0.05844881385564804
741,sample_000741,samples/sample_000741.npz,24,30,40,54,4,12,6,14,8,40.0,120.0,60.0,140.0,80.0,265.0,465.0,80.0,0.8190743671204124,0.0008075936348177493,0.46374377608299255,0.028335094451904297,0.061565570533275604
742,sample_000742,samples/sample_000742.npz,11,24,20,27,5,7,13,7,2,50.0,70.0,130.0,70.0,20.0,170.0,230.0,60.0,0.47952902908173095,8.976650860859081e-05,0.09728067368268967,0.004743467550724745,0.012199142947793007
743,sample_000743,samples/sample_000743.npz,19,34,12,19,4,8,15,7,4,40.0,80.0,150.0,70.0,40.0,260.0,150.0,60.0,0.5860019691360712,0.0002569901116658002,0.260258287191391,0.013350757770240307,0.03389971703290939
744,sample_000744,samples/sample_000744.npz,23,36,37,49,8,15,13,12,7,80.0,150.0,130.0,120.0,70.0,290.0,425.0,115.0,0.35602086098161323,0.0009830612689256668,0.16074782609939575,0.018366485834121704,0.02760198712348938
745,sample_000745,samples/sample_000745.npz,28,36,15,24,6,9,8,9,3,60.0,90.0,80.0,90.0,30.0,315.0,190.0,75.0,0.7490721204183324,0.000277702696621418,0.1493418961763382,0.008521441370248795,0.01906495913863182
746,sample_000746,samples/sample_000746.npz,42,47,19,26,2,10,5,7,8,20.0,100.0,50.0,70.0,80.0,440.0,220.0,60.0,0.7774293857266039,0.00022904430807102472,0.42339417338371277,0.011892370879650116,0.037135154008865356
747,sample_000747,samples/sample_000747.npz,41,52,16,26,4,6,11,10,2,40.0,60.0,110.0,100.0,20.0,460.0,205.0,50.0,0.31583891735888453,5.575337854679674e-05,0.09334462136030197,0.0038750553503632545,0.011208164505660534
748,sample_000748,samples/sample_000748.npz,21,33,33,46,8,12,12,13,4,80.0,120.0,120.0,130.0,40.0,265.0,390.0,100.0,0.948660560729907,0.001377688953652978,0.29293978214263916,0.0293014757335186,0.04827373847365379
749,sample_000749,samples/sample_000749.npz,12,20,17,24,7,15,8,7,8,70.0,150.0,80.0,70.0,80.0,155.0,200.0,110.0,0.7338402756415843,0.0005307930405251682,0.1804061084985733,0.015294860117137432,0.026729164645075798
750,sample_000750,samples/sample_000750.npz,26,33,34,44,3,8,7,10,5,30.0,80.0,70.0,100.0,50.0,290.0,385.0,55.0,0.8242162536378241,0.0004133163602091372,0.4365925192832947,0.016136107966303825,0.04680291935801506
751,sample_000751,samples/sample_000751.npz,15,30,31,37,3,5,15,6,2,30.0,50.0,150.0,60.0,20.0,220.0,335.0,40.0,0.6287837055814998,0.00011123302829219028,0.18934406340122223,0.006558234803378582,0.021393895149230957
752,sample_000752,samples/sample_000752.npz,32,39,42,52,5,8,7,10,3,50.0,80.0,70.0,100.0,30.0,350.0,465.0,65.0,0.7938310901719376,0.00020810225396417081,0.1900855302810669,0.008962857536971569,0.02263478934764862
753,sample_000753,samples/sample_000753.npz,16,22,18,27,2,9,6,9,7,20.0,90.0,60.0,90.0,70.0,185.0,220.0,55.0,0.4427226196891796,0.00015966070350259542,0.3043067455291748,0.009256926365196705,0.02914542891085148
754,sample_000754,samples/sample_000754.npz,21,36,16,24,6,13,15,8,7,60.0,130.0,150.0,80.0,70.0,280.0,195.0,95.0,0.5996963368042991,0.0010004224022850394,0.29138368368148804,0.02510354481637478,0.0449790433049202
755,sample_000755,samples/sample_000755.npz,25,32,40,46,5,8,7,6,3,50.0,80.0,70.0,60.0,30.0,280.0,425.0,65.0,0.7637272287967505,0.00013694207882508636,0.12567079067230225,0.005219943821430206,0.013619141653180122
756,sample_000756,samples/sample_000756.npz,37,46,16,27,5,12,9,11,7,50.0,120.0,90.0,110.0,70.0,410.0,210.0,85.0,0.3216634995503858,0.0003511316899675876,0.16795147955417633,0.011387824080884457,0.02322634868323803
757,sample_000757,samples/sample_000757.npz,16,24,52,56,7,13,8,4,6,70.0,130.0,80.0,40.0,60.0,195.0,535.0,100.0,0.9104342261106211,0.00021506256598513573,0.11453183740377426,0.008083954453468323,0.015944799408316612
758,sample_000758,samples/sample_000758.npz,9,16,15,31,2,6,7,16,4,20.0,60.0,70.0,160.0,40.0,120.0,225.0,40.0,0.7515434845464,0.00019663346756715328,0.522605299949646,0.019159749150276184,0.06275014579296112
759,sample_000759,samples/sample_000759.npz,28,44,21,35,8,14,16,14,6,80.0,140.0,160.0,140.0,60.0,355.0,275.0,110.0,0.9940995475069252,0.003952646162360907,0.5284543633460999,0.06463799625635147,0.09494633227586746
760,sample_000760,samples/sample_000760.npz,9,23,18,24,8,13,14,6,5,80.0,130.0,140.0,60.0,50.0,155.0,205.0,105.0,0.33724461685653195,0.00022329027706291527,0.07133897393941879,0.00667577562853694,0.011430901475250721
761,sample_000761,samples/sample_000761.npz,12,19,18,22,5,12,7,4,7,50.0,120.0,70.0,40.0,70.0,150.0,195.0,85.0,0.9991389798346451,0.0002405728300800547,0.18674719333648682,0.00980358012020588,0.021965274587273598
762,sample_000762,samples/sample_000762.npz,43,51,44,50,7,12,8,6,5,70.0,120.0,80.0,60.0,50.0,465.0,465.0,95.0,0.5363143664405516,0.00016976504412014037,0.08833853155374527,0.006222076714038849,0.012208433821797371
763,sample_000763,samples/sample_000763.npz,15,28,8,15,7,13,13,7,6,70.0,130.0,130.0,70.0,60.0,210.0,110.0,100.0,0.2291078440305226,0.00016697093087714165,0.06983285397291183,0.005857784766703844,0.010828235186636448
764,sample_000764,samples/sample_000764.npz,22,28,40,56,4,12,6,16,8,40.0,120.0,60.0,160.0,80.0,245.0,475.0,80.0,0.4760820397306571,0.0004942114464938641,0.28679749369621277,0.018705900758504868,0.03994031623005867
765,sample_000765,samples/sample_000765.npz,15,21,44,56,8,14,6,12,6,80.0,140.0,60.0,120.0,60.0,175.0,495.0,110.0,0.753509776199252,0.0004679572593886405,0.16063262522220612,0.014830583706498146,0.025561874732375145
766,sample_000766,samples/sample_000766.npz,18,31,34,47,8,10,13,13,2,80.0,100.0,130.0,130.0,20.0,240.0,400.0,90.0,0.8409306219228256,0.0005382653325796127,0.15720315277576447,0.014387235976755619,0.025513747707009315
767,sample_000767,samples/sample_000767.npz,29,38,14,27,6,9,9,13,3,60.0,90.0,90.0,130.0,30.0,330.0,200.0,75.0,0.5330092011632006,0.0003208364360034466,0.14821961522102356,0.009863084182143211,0.020942404866218567
768,sample_000768,samples/sample_000768.npz,11,23,42,49,6,12,12,7,6,60.0,120.0,120.0,70.0,60.0,165.0,450.0,90.0,0.39643754851002133,0.0002611407544463873,0.13668124377727509,0.009845403023064137,0.019546493887901306
769,sample_000769,samples/sample_000769.npz,30,42,29,36,7,11,12,7,4,70.0,110.0,120.0,70.0,40.0,355.0,320.0,90.0,0.31400517967214764,0.00028884195489808917,0.06959055364131927,0.005403751041740179,0.010076628066599369
770,sample_000770,samples/sample_000770.npz,15,24,29,40,4,12,9,11,8,40.0,120.0,90.0,110.0,80.0,190.0,340.0,80.0,0.22518270400792872,0.00030312934541143477,0.15219296514987946,0.009266229346394539,0.02009100466966629
771,sample_000771,samples/sample_000771.npz,47,56,12,20,2,6,9,8,4,20.0,60.0,90.0,80.0,40.0,510.0,155.0,40.0,0.2685217637472205,3.780893894145265e-05,0.1675931066274643,0.004368456080555916,0.016283199191093445
772,sample_000772,samples/sample_000772.npz,30,42,20,31,3,5,12,11,2,30.0,50.0,120.0,110.0,20.0,355.0,250.0,40.0,0.2464567914489879,6.655305332969874e-05,0.09747767448425293,0.003776476951315999,0.011895430274307728
773,sample_000773,samples/sample_000773.npz,37,44,30,43,7,11,7,13,4,70.0,110.0,70.0,130.0,40.0,400.0,360.0,90.0,0.3024024095513668,0.00022693476057611406,0.07056435942649841,0.005598001182079315,0.010433073155581951
774,sample_000774,samples/sample_000774.npz,43,48,43,49,5,11,5,6,6,50.0,110.0,50.0,60.0,60.0,450.0,455.0,80.0,0.9811483314456215,0.00021096169075462967,0.18353918194770813,0.00901337806135416,0.02099674940109253
775,sample_000775,samples/sample_000775.npz,36,52,30,35,6,14,16,5,8,60.0,140.0,160.0,50.0,80.0,435.0,320.0,100.0,0.32970629012970487,0.0004797982983291149,0.11726296693086624,0.010374866425991058,0.018084516748785973
776,sample_000776,samples/sample_000776.npz,14,27,34,48,4,7,13,14,3,40.0,70.0,130.0,140.0,30.0,200.0,405.0,55.0,0.5883193049142594,0.0003292998007964343,0.30618149042129517,0.017780162394046783,0.04413611441850662
777,sample_000777,samples/sample_000777.npz,42,48,38,48,8,10,6,10,2,80.0,100.0,60.0,100.0,20.0,445.0,425.0,90.0,0.5416093625676883,9.628406405681744e-05,0.04492812231183052,0.003243529237806797,0.006328650284558535
778,sample_000778,samples/sample_000778.npz,19,34,39,51,3,8,15,12,5,30.0,80.0,150.0,120.0,50.0,260.0,445.0,55.0,0.6554467734138336,0.0006363121210597456,0.5747588276863098,0.032676227390766144,0.08230677247047424
779,sample_000779,samples/sample_000779.npz,11,27,32,46,7,14,16,14,7,70.0,140.0,160.0,140.0,70.0,185.0,385.0,105.0,0.42504932626724656,0.0012877233093604445,0.2851039171218872,0.03198501095175743,0.050562500953674316
780,sample_000780,samples/sample_000780.npz,29,33,39,44,7,14,4,5,7,70.0,140.0,40.0,50.0,70.0,305.0,410.0,105.0,0.6748241563187967,0.00023897798382677138,0.060446638613939285,0.004621683154255152,0.0082091661170125
781,sample_000781,samples/sample_000781.npz,25,32,48,53,8,15,7,5,7,80.0,150.0,70.0,50.0,70.0,280.0,500.0,115.0,0.9170940521775226,0.00042823608964681625,0.11442387104034424,0.010299473069608212,0.017328141257166862
782,sample_000782,samples/sample_000782.npz,28,44,40,49,7,14,16,9,7,70.0,140.0,160.0,90.0,70.0,355.0,440.0,105.0,0.6420899454401168,0.0013715839013457298,0.30573368072509766,0.031284231692552567,0.05089205130934715
783,sample_000783,samples/sample_000783.npz,18,34,27,37,5,12,16,10,7,50.0,120.0,160.0,100.0,70.0,255.0,315.0,85.0,0.29183923663434536,0.0008061247644945979,0.20662368834018707,0.01692058891057968,0.03188186138868332
784,sample_000784,samples/sample_000784.npz,29,43,9,24,4,8,14,15,4,40.0,80.0,140.0,150.0,40.0,355.0,160.0,60.0,0.39941817118454487,0.0003795055381488055,0.2751215696334839,0.01822814717888832,0.042195312678813934
785,sample_000785,samples/sample_000785.npz,28,35,23,33,4,7,7,10,3,40.0,70.0,70.0,100.0,30.0,310.0,275.0,55.0,0.6136927817921671,0.00021984630438964814,0.18559017777442932,0.007222948595881462,0.020413724705576897
786,sample_000786,samples/sample_000786.npz,47,55,15,29,3,9,8,14,6,30.0,90.0,80.0,140.0,60.0,505.0,215.0,60.0,0.23017956042012902,0.00013325322652235627,0.17277714610099792,0.00829158816486597,0.02189897559583187
787,sample_000787,samples/sample_000787.npz,23,31,20,34,6,13,8,14,7,60.0,130.0,80.0,140.0,70.0,265.0,265.0,95.0,0.821874410077412,0.0015434612287208438,0.38377276062965393,0.03246655315160751,0.05794447287917137
788,sample_000788,samples/sample_000788.npz,15,26,15,29,2,7,11,14,5,20.0,70.0,110.0,140.0,50.0,200.0,215.0,45.0,0.6434816574962512,0.000403617654228583,0.6303895115852356,0.02816755324602127,0.08288926631212234
789,sample_000789,samples/sample_000789.npz,24,33,35,46,6,10,9,11,4,60.0,100.0,90.0,110.0,40.0,280.0,400.0,80.0,0.5656464877128407,0.00042585041956044734,0.17419277131557465,0.011710373684763908,0.024144094437360764
790,sample_000790,samples/sample_000790.npz,39,52,26,42,4,9,13,16,5,40.0,90.0,130.0,160.0,50.0,450.0,335.0,65.0,0.6139119474717903,0.0008797187474556267,0.4889063835144043,0.03441619873046875,0.07580626755952835
791,sample_000791,samples/sample_000791.npz,11,24,26,33,7,11,13,7,4,70.0,110.0,130.0,70.0,40.0,170.0,290.0,90.0,0.2975324681415827,0.00019374270050320774,0.0694279745221138,0.005431002471596003,0.010297075845301151
792,sample_000792,samples/sample_000792.npz,27,34,15,30,4,6,7,15,2,40.0,60.0,70.0,150.0,20.0,300.0,220.0,50.0,0.8739898589377948,0.00022826831263955683,0.23253275454044342,0.010366994887590408,0.028922908008098602
793,sample_000793,samples/sample_000793.npz,37,43,33,43,6,14,6,10,8,60.0,140.0,60.0,100.0,80.0,395.0,375.0,100.0,0.37880675544033227,0.00039914133958518505,0.11723941564559937,0.009006489999592304,0.016348978504538536
794,sample_000794,samples/sample_000794.npz,44,53,37,50,5,8,9,13,3,50.0,80.0,90.0,130.0,30.0,480.0,430.0,65.0,0.7164767838166379,0.00024307325656991452,0.24037018418312073,0.013348913751542568,0.03226073086261749
795,sample_000795,samples/sample_000795.npz,36,52,43,56,2,10,16,13,8,20.0,100.0,160.0,130.0,80.0,435.0,490.0,60.0,0.7681634194362383,0.0010976248886436224,1.105273962020874,0.06856983155012131,0.16799505054950714
796,sample_000796,samples/sample_000796.npz,10,25,9,25,4,7,15,16,3,40.0,70.0,150.0,160.0,30.0,170.0,165.0,55.0,0.3239403502110828,0.00018561023171059787,0.1898256540298462,0.012703955173492432,0.030248818919062614
797,sample_000797,samples/sample_000797.npz,35,40,19,33,2,7,5,14,5,20.0,70.0,50.0,140.0,50.0,370.0,255.0,45.0,0.25452309713968735,9.875802061287686e-05,0.15476343035697937,0.005106204655021429,0.01653123088181019
798,sample_000798,samples/sample_000798.npz,24,29,35,44,8,15,5,9,7,80.0,150.0,50.0,90.0,70.0,260.0,390.0,115.0,0.8089863870005485,0.000656838936265558,0.1257968693971634,0.012129539623856544,0.019258223474025726
799,sample_000799,samples/sample_000799.npz,25,40,36,48,5,13,15,12,8,50.0,130.0,150.0,120.0,80.0,320.0,415.0,90.0,0.20791135295818491,0.0006613853620365262,0.17376333475112915,0.015204756520688534,0.027644610032439232
800,sample_000800,samples/sample_000800.npz,33,46,23,35,3,6,13,12,3,30.0,60.0,130.0,120.0,30.0,390.0,285.0,45.0,0.2456081229247923,0.00013199259410612285,0.14275318384170532,0.006585355848073959,0.01883251778781414
801,sample_000801,samples/sample_000801.npz,31,35,36,42,4,6,4,6,2,40.0,60.0,40.0,60.0,20.0,325.0,385.0,50.0,0.8897893272377273,5.8280980738345534e-05,0.09355718642473221,0.0024205727968364954,0.00802717637270689
802,sample_000802,samples/sample_000802.npz,19,33,19,30,7,15,14,11,8,70.0,150.0,140.0,110.0,80.0,255.0,240.0,110.0,0.9508857626515719,0.002874996978789568,0.5281931161880493,0.05639897659420967,0.08816896378993988
803,sample_000803,samples/sample_000803.npz,17,32,32,38,4,7,15,6,3,40.0,70.0,150.0,60.0,30.0,240.0,345.0,55.0,0.2725273051990533,0.00010275444947183132,0.08840179443359375,0.004110395442694426,0.010925541631877422
804,sample_000804,samples/sample_000804.npz,29,45,33,47,7,14,16,14,7,70.0,140.0,160.0,140.0,70.0,365.0,395.0,105.0,0.8844410681965011,0.003330955747514963,0.5932431817054749,0.067605160176754,0.10468826442956924
805,sample_000805,samples/sample_000805.npz,40,54,32,41,8,15,14,9,7,80.0,150.0,140.0,90.0,70.0,465.0,360.0,115.0,0.7275265101791379,0.00134694401640445,0.27366507053375244,0.029824815690517426,0.0463181734085083
806,sample_000806,samples/sample_000806.npz,28,32,26,37,4,6,4,11,2,40.0,60.0,40.0,110.0,20.0,295.0,310.0,50.0,0.6096422455765143,8.968588372226804e-05,0.09182204306125641,0.003046236000955105,0.009341169148683548
807,sample_000807,samples/sample_000807.npz,18,33,10,22,3,7,15,12,4,30.0,70.0,150.0,120.0,40.0,250.0,155.0,50.0,0.433048630005721,0.0002707017119973898,0.3268949091434479,0.017394252121448517,0.04629021883010864
808,sample_000808,samples/sample_000808.npz,41,51,32,40,5,9,10,8,4,50.0,90.0,100.0,80.0,40.0,455.0,355.0,70.0,0.9234045075940904,0.000404300750233233,0.29977095127105713,0.015703851357102394,0.03723734989762306
809,sample_000809,samples/sample_000809.npz,25,38,47,53,2,9,13,6,7,20.0,90.0,130.0,60.0,70.0,310.0,495.0,55.0,0.6467563580665783,0.0003630457504186779,0.5196669101715088,0.019401133060455322,0.057409174740314484
810,sample_000810,samples/sample_000810.npz,28,41,27,37,7,14,13,10,7,70.0,140.0,130.0,100.0,70.0,340.0,315.0,105.0,0.6298409543044314,0.0019424784695729613,0.2855803668498993,0.028236476704478264,0.04570896178483963
811,sample_000811,samples/sample_000811.npz,9,22,43,53,5,7,13,10,2,50.0,70.0,130.0,100.0,20.0,150.0,475.0,60.0,0.984205069931291,0.0002032635238720104,0.2585669457912445,0.01365305669605732,0.03463214263319969
812,sample_000812,samples/sample_000812.npz,22,29,27,34,2,7,7,7,5,20.0,70.0,70.0,70.0,50.0,250.0,300.0,45.0,0.6399675614159568,0.00019331563089508563,0.36424461007118225,0.008999903686344624,0.03221793472766876
813,sample_000813,samples/sample_000813.npz,35,39,15,29,4,7,4,14,3,40.0,70.0,40.0,140.0,30.0,365.0,215.0,55.0,0.36301710657315733,7.343919423874468e-05,0.08143685013055801,0.0033957900013774633,0.00937727466225624
