sample_index,relative_path,body_name,x_start,x_end,y_start,y_end,z_start,z_end,width_x,width_y,thickness_z,top_depth_index,bottom_depth_index,center_x_index,center_y_index,center_z_index,density_contrast,nonzero_density_cells,gravity_minimum_mgal,gravity_maximum_mgal,gravity_mean_mgal,gravity_std_mgal
361,samples/sample_000361.npz,rectangular_body_000361,21,36,16,24,7,15,15,8,8,7,15,28.5,20.0,11.0,0.46174022389864144,960,0.0018455173216808092,0.19119950338424796,0.02647319104003754,0.027597455913746186
362,samples/sample_000362.npz,rectangular_body_000362,13,21,37,52,5,12,8,15,7,5,12,17.0,44.5,8.5,0.49735349311795063,840,0.0009353470579642577,0.2622744484245898,0.025663926143157406,0.03461667302187596
363,samples/sample_000363.npz,rectangular_body_000363,22,26,30,35,15,17,4,5,2,15,17,24.0,32.5,16.0,0.8163838604631841,40,0.0002357898547719794,0.007870267773390761,0.0016748335165787105,0.001258322367323106
364,samples/sample_000364.npz,rectangular_body_000364,26,36,52,60,2,6,10,8,4,2,6,31.0,56.0,4.0,0.4516506584311656,320,0.00016261510813299525,0.25891793922650547,0.0096446231276766,0.021955106978603037
365,samples/sample_000365.npz,rectangular_body_000365,46,61,58,62,5,8,15,4,3,5,8,53.5,60.0,6.5,0.802561997019702,180,0.00013248421823123277,0.1319670727616265,0.006296315769217992,0.014038697817775631
366,samples/sample_000366.npz,rectangular_body_000366,23,38,54,60,5,12,15,6,7,5,12,30.5,57.0,8.5,0.8759416352854703,630,0.0011500271381744715,0.36056935351384684,0.02920447094690707,0.04533276495285107
367,samples/sample_000367.npz,rectangular_body_000367,28,32,50,58,7,9,4,8,2,7,9,30.0,54.0,8.0,0.28488295367735594,64,4.019908817063122e-05,0.014886087382014732,0.0010668414791450184,0.0016598274302606457
368,samples/sample_000368.npz,rectangular_body_000368,24,29,8,20,8,10,5,12,2,8,10,26.5,14.0,9.0,0.35119494460946304,120,0.00011034818267535199,0.02567767724548808,0.0025226568649866265,0.003321277236755401
369,samples/sample_000369.npz,rectangular_body_000369,35,47,8,23,12,18,12,15,6,12,18,41.0,15.5,15.0,0.7001497346255863,1080,0.00292622593431281,0.18134147742782986,0.035772613503842435,0.03237821874046016
370,samples/sample_000370.npz,rectangular_body_000370,2,12,22,36,4,11,10,14,7,4,11,7.0,29.0,7.5,0.38988554942310377,980,0.0006911608366095591,0.27860360138291274,0.020930750498761214,0.03456151015915805
371,samples/sample_000371.npz,rectangular_body_000371,5,11,5,21,3,5,6,16,2,3,5,8.0,13.0,4.0,0.3385376605575223,192,4.63075449809596e-05,0.09140876470613762,0.003970753481112642,0.009205779897728101
372,samples/sample_000372.npz,rectangular_body_000372,36,45,23,34,7,9,9,11,2,7,9,40.5,28.5,8.0,0.8503371364057841,198,0.0006192476321348964,0.11746511858143027,0.011471771060947891,0.014307606023553592
373,samples/sample_000373.npz,rectangular_body_000373,48,53,10,14,14,21,5,4,7,14,21,50.5,12.0,17.5,0.7757885161461189,140,0.00032119870081574005,0.022816118208200342,0.004027614804398707,0.00414857977671112
374,samples/sample_000374.npz,rectangular_body_000374,39,54,34,40,10,13,15,6,3,10,13,46.5,37.0,11.5,0.901959485063887,270,0.0009193836495251144,0.09382415671466833,0.01379881330063214,0.014309109240399158
375,samples/sample_000375.npz,rectangular_body_000375,36,42,2,18,10,17,6,16,7,10,17,39.0,10.0,13.5,0.6594562509508131,672,0.0013688101434017241,0.1337358716456001,0.02030005681028349,0.022064513417025367
376,samples/sample_000376.npz,rectangular_body_000376,31,44,26,41,3,10,13,15,7,3,10,37.5,33.5,6.5,0.8006917780458849,1365,0.00415197957612703,0.8267370119497552,0.0794088079102376,0.10600438906882637
377,samples/sample_000377.npz,rectangular_body_000377,17,26,41,50,7,13,9,9,6,7,13,21.5,45.5,10.0,0.5447437845687415,486,0.0007646651879965214,0.14383266420969046,0.015793056028133454,0.01904421509658704
378,samples/sample_000378.npz,rectangular_body_000378,11,23,8,17,8,13,12,9,5,8,13,17.0,12.5,10.5,0.8820852455976098,540,0.0010301034527586243,0.2213315755277973,0.024638868976427523,0.03253401159930506
379,samples/sample_000379.npz,rectangular_body_000379,27,43,43,54,3,5,16,11,2,3,5,35.0,48.5,4.0,0.9597595667381016,352,0.0004945014772402439,0.38082721696799443,0.02533026369389727,0.044713037560927024
380,samples/sample_000380.npz,rectangular_body_000380,25,36,44,48,13,19,11,4,6,13,19,30.5,46.0,16.0,0.6441069422589201,264,0.0009312813085118688,0.04035271994336395,0.008292814853141393,0.006763028337663138
381,samples/sample_000381.npz,rectangular_body_000381,42,52,39,54,4,8,10,15,4,4,8,47.0,46.5,6.0,0.2865033742690541,600,0.00026574026282455226,0.1497512110273111,0.011499771986808679,0.018390366768788996
382,samples/sample_000382.npz,rectangular_body_000382,19,24,44,59,11,17,5,15,6,11,17,21.5,51.5,14.0,0.6187145232367622,450,0.0008781197903134949,0.0799454974380639,0.012946228484250102,0.01347854642187491
383,samples/sample_000383.npz,rectangular_body_000383,5,14,12,24,12,15,9,12,3,12,15,9.5,18.0,13.5,0.4126553250275675,324,0.00033682514381343416,0.04019915267073907,0.005770112299393081,0.006761492274897859
384,samples/sample_000384.npz,rectangular_body_000384,26,38,41,54,11,13,12,13,2,11,13,32.0,47.5,12.0,0.6742780120460952,312,0.0009168271706936367,0.0724901504150268,0.011630119699194749,0.011580677116303634
385,samples/sample_000385.npz,rectangular_body_000385,7,21,11,25,8,12,14,14,4,8,12,14.0,18.0,10.0,0.9106792757326654,784,0.001609496347931677,0.3080813387541679,0.03870642583896507,0.048626358640688386
386,samples/sample_000386.npz,rectangular_body_000386,14,27,3,19,12,20,13,16,8,12,20,20.5,11.0,16.0,0.8451600176022716,1664,0.004596160067229094,0.3012723558542492,0.05802783875938758,0.056147989121184204
387,samples/sample_000387.npz,rectangular_body_000387,44,53,20,24,6,14,9,4,8,6,14,48.5,22.0,10.0,0.6281035382871898,288,0.00047587426707143413,0.11118728884729709,0.01051858676620256,0.013609542495164946
388,samples/sample_000388.npz,rectangular_body_000388,19,27,41,56,15,21,8,15,6,15,21,23.0,48.5,18.0,0.6120977051006158,720,0.0019572900574518215,0.0794732540416346,0.018660718910606885,0.014890490639988077
389,samples/sample_000389.npz,rectangular_body_000389,5,18,12,22,9,17,13,10,8,9,17,11.5,17.0,13.0,0.5463011145762704,1040,0.0014339160044515072,0.18722885622955376,0.025939369246529356,0.030688106154327956
390,samples/sample_000390.npz,rectangular_body_000390,31,45,14,22,5,12,14,8,7,5,12,38.0,18.0,8.5,0.8660556632691239,784,0.0019325588717332472,0.43827520345216275,0.04360683624365009,0.05595956997254079
391,samples/sample_000391.npz,rectangular_body_000391,4,16,32,38,12,16,12,6,4,12,16,10.0,35.0,14.0,0.24639238878913794,288,0.00024884109145171943,0.020644120414320743,0.003241679038905011,0.0033968216853880987
392,samples/sample_000392.npz,rectangular_body_000392,11,16,33,42,10,14,5,9,4,10,14,13.5,37.5,12.0,0.9902477274390338,180,0.0005830851969551405,0.0717818163049809,0.009445185948987926,0.01054544316334771
393,samples/sample_000393.npz,rectangular_body_000393,35,43,30,45,3,11,8,15,8,3,11,39.0,37.5,7.0,0.863742494584296,960,0.002670487299436761,0.6970764810786965,0.058732108803255564,0.0806347336590515
394,samples/sample_000394.npz,rectangular_body_000394,12,21,41,53,8,10,9,12,2,8,10,16.5,47.0,9.0,0.5022714726663857,216,0.0002327325257124369,0.062069195481354256,0.006331630068093331,0.008500819735161026
395,samples/sample_000395.npz,rectangular_body_000395,15,24,12,27,2,10,9,15,8,2,10,19.5,19.5,6.0,0.8590554994415078,1080,0.0016563021611560136,0.9111157829393479,0.06450955989868756,0.10339268082676789
396,samples/sample_000396.npz,rectangular_body_000396,8,23,37,48,5,12,15,11,7,5,12,15.5,42.5,8.5,0.6643696271346302,1155,0.0017443524926174998,0.4496469685589076,0.04675502217044206,0.06224134332864399
397,samples/sample_000397.npz,rectangular_body_000397,51,56,33,43,13,17,5,10,4,13,17,53.5,38.0,15.0,0.9545901800588512,200,0.0006649451410306156,0.05048460891921952,0.008464706628708879,0.008526685447382274
398,samples/sample_000398.npz,rectangular_body_000398,55,61,49,62,2,7,6,13,5,2,7,58.0,55.5,4.5,0.7087067228446473,390,0.0001826707277285572,0.42534369563952507,0.014217615738326911,0.03789480604100036
399,samples/sample_000399.npz,rectangular_body_000399,31,44,53,62,11,16,13,9,5,11,16,37.5,57.5,13.5,0.5329963653451448,585,0.0008761325615546316,0.09403577306501625,0.013123140287658434,0.015153663169090949
400,samples/sample_000400.npz,rectangular_body_000400,19,23,44,52,15,21,4,8,6,15,21,21.0,48.0,18.0,0.786518605869515,192,0.0006378253796516734,0.029259036023575807,0.006399771569508084,0.00532189515076907
401,samples/sample_000401.npz,rectangular_body_000401,52,62,32,36,4,12,10,4,8,4,12,57.0,34.0,8.0,0.5031663394713132,320,0.0003149059825969144,0.14536394062572527,0.008685846182110055,0.014862824538796074
402,samples/sample_000402.npz,rectangular_body_000402,42,47,44,53,7,11,5,9,4,7,11,44.5,48.5,9.0,0.43354287545025444,180,0.00017413120268276738,0.05221643454352963,0.004632110065820863,0.006377180700253374
403,samples/sample_000403.npz,rectangular_body_000403,14,26,4,12,15,18,12,8,3,15,18,20.0,8.0,16.5,0.21565806432900284,288,0.00018547419403357814,0.013227173076922881,0.0023472557259094804,0.0024031380848406523
404,samples/sample_000404.npz,rectangular_body_000404,15,28,39,48,13,16,13,9,3,13,16,21.5,43.5,14.5,0.655977825494131,351,0.0009787265104661729,0.06057204077905642,0.011665320487790667,0.010256542526178683
405,samples/sample_000405.npz,rectangular_body_000405,25,38,52,60,9,13,13,8,4,9,13,31.5,56.0,11.0,0.5919073841731999,416,0.0006881719692639592,0.10439160610413203,0.012057816053530679,0.015376285472021857
406,samples/sample_000406.npz,rectangular_body_000406,38,43,13,29,5,10,5,16,5,5,10,40.5,21.0,7.5,0.21008842483278445,400,0.0002222617737610538,0.06237003095032774,0.005664889536689348,0.007599978271949325
407,samples/sample_000407.npz,rectangular_body_000407,12,26,31,36,10,12,14,5,2,10,12,19.0,33.5,11.0,0.32256682372431683,140,0.00019435374342839743,0.019119999567996027,0.0026694557706340204,0.002783881490399432
408,samples/sample_000408.npz,rectangular_body_000408,44,60,20,26,10,18,16,6,8,10,18,52.0,23.0,14.0,0.8352757934058033,768,0.002073213877256062,0.1842639010955507,0.029839382775015848,0.030992498376640136
409,samples/sample_000409.npz,rectangular_body_000409,7,15,44,59,2,10,8,15,8,2,10,11.0,51.5,6.0,0.21014345627864844,960,0.0002215965710710578,0.20552692133720565,0.011837441522175937,0.02306840427106173
410,samples/sample_000410.npz,rectangular_body_000410,38,50,13,23,8,12,12,10,4,8,12,44.0,18.0,10.0,0.30070250929708897,480,0.0003925389679834099,0.07018765430184032,0.00844075169473964,0.010080550701124898
411,samples/sample_000411.npz,rectangular_body_000411,25,37,4,8,2,6,12,4,4,2,6,31.0,6.0,4.0,0.37354739383965285,192,7.424740415025305e-05,0.13966223062115288,0.004523666429400526,0.010944917010771377
412,samples/sample_000412.npz,rectangular_body_000412,26,36,23,32,14,16,10,9,2,14,16,31.0,27.5,15.0,0.2021828894095138,180,0.0002880356757123604,0.00926555480314491,0.001956664609117958,0.0014726037827810501
413,samples/sample_000413.npz,rectangular_body_000413,51,60,28,42,9,14,9,14,5,9,14,55.5,35.0,11.5,0.8990083770992705,630,0.0015841832725255185,0.2189462250281522,0.02747749611423901,0.0335876153360595
414,samples/sample_000414.npz,rectangular_body_000414,31,43,35,50,12,20,12,15,8,12,20,37.0,42.5,16.0,0.3241290269433445,1440,0.002661021316311956,0.10226643746773949,0.023195196229111932,0.017628457027055476
415,samples/sample_000415.npz,rectangular_body_000415,6,16,13,21,12,20,10,8,8,12,20,11.0,17.0,16.0,0.439146502862248,640,0.0008282753289292824,0.06726237814499128,0.011327524739846188,0.011890563000462422
416,samples/sample_000416.npz,rectangular_body_000416,51,59,36,45,11,19,8,9,8,11,19,55.0,40.5,15.0,0.8252370179511368,576,0.0014733220269533788,0.12991729778482525,0.020150181356933007,0.021521441843104706
417,samples/sample_000417.npz,rectangular_body_000417,30,45,30,37,11,16,15,7,5,11,16,37.5,33.5,13.5,0.21134271803286275,525,0.0007700147821093731,0.03310946870475823,0.006267989971453405,0.005151395708540529
418,samples/sample_000418.npz,rectangular_body_000418,23,36,31,47,13,21,13,16,8,13,21,29.5,39.0,17.0,0.5609443448135512,1664,0.006935187089316708,0.18034196739527278,0.04593639493632552,0.031008393754710137
419,samples/sample_000419.npz,rectangular_body_000419,48,56,2,11,10,13,8,9,3,10,13,52.0,6.5,11.5,0.41957986452536505,216,0.00015493196370782396,0.03773919152470412,0.0035894932565556006,0.005454742465060912
420,samples/sample_000420.npz,rectangular_body_000420,22,35,29,45,8,14,13,16,6,8,14,28.5,37.0,11.0,0.3800568563877542,1248,0.0026704385257710107,0.17893604562726706,0.029227356472333134,0.027370541727237616
421,samples/sample_000421.npz,rectangular_body_000421,35,49,15,22,5,8,14,7,3,5,8,42.0,18.5,6.5,0.9147633290094612,294,0.0005422528779460927,0.23958171390432942,0.0184372450027881,0.027597861047483567
422,samples/sample_000422.npz,rectangular_body_000422,10,16,31,41,2,6,6,10,4,2,6,13.0,36.0,4.0,0.42342203819465435,240,0.00012907060538267979,0.2019353227206297,0.007463610859709878,0.01586104112251853
423,samples/sample_000423.npz,rectangular_body_000423,4,19,34,48,12,18,15,14,6,12,18,11.5,41.0,15.0,0.5194297851936738,1260,0.002209769569251313,0.15340408242373188,0.02883049716923148,0.027981959543453915
424,samples/sample_000424.npz,rectangular_body_000424,33,45,31,45,16,19,12,14,3,16,19,39.0,38.0,17.5,0.7866528553092669,504,0.0026557469297490625,0.07257906319944477,0.018946416630819904,0.012717170055735433
425,samples/sample_000425.npz,rectangular_body_000425,17,22,30,46,7,15,5,16,8,7,15,19.5,38.0,11.0,0.7817372920045089,640,0.0018819870782419738,0.21929703062284106,0.029574175194611897,0.03145749468712265
426,samples/sample_000426.npz,rectangular_body_000426,46,61,21,33,11,17,15,12,6,11,17,53.5,27.0,14.0,0.9283226504553199,1080,0.0034250882772691423,0.2694832210235665,0.04582483494549623,0.04668938165930557
427,samples/sample_000427.npz,rectangular_body_000427,27,38,7,16,15,21,11,9,6,15,21,32.5,11.5,18.0,0.263656390702372,594,0.0007471064135802047,0.0290980355536459,0.0064024488222375695,0.005344981498717544
428,samples/sample_000428.npz,rectangular_body_000428,35,50,6,19,10,14,15,13,4,10,14,42.5,12.5,12.0,0.25232017717556093,780,0.0005471557705249952,0.06545456300113092,0.009858987331153663,0.011004074933049293
429,samples/sample_000429.npz,rectangular_body_000429,29,45,17,31,4,9,16,14,5,4,9,37.0,24.0,6.5,0.9384024551434884,1120,0.0031539954044501346,0.719501577352496,0.0752438861285096,0.09847517884186999
430,samples/sample_000430.npz,rectangular_body_000430,16,24,19,25,7,13,8,6,6,7,13,20.0,22.0,10.0,0.572326344208516,288,0.0005085483869543644,0.09526286007179918,0.010008304234035013,0.012021559544904158
431,samples/sample_000431.npz,rectangular_body_000431,50,60,49,58,13,15,10,9,2,13,15,55.0,53.5,14.0,0.9215554754229345,180,0.0003478881314147175,0.04770145146559176,0.006156488946592995,0.007997890713337612
432,samples/sample_000432.npz,rectangular_body_000432,35,43,52,59,4,6,8,7,2,4,6,39.0,55.5,5.0,0.7811988803087455,112,0.00010542919730713733,0.13520815852427767,0.0056001262809066196,0.01165938186091544
433,samples/sample_000433.npz,rectangular_body_000433,12,28,34,44,14,16,16,10,2,14,16,20.0,39.0,15.0,0.6913400198225484,320,0.001071228370609762,0.05215308614424148,0.011133485104331153,0.009097923389674823
434,samples/sample_000434.npz,rectangular_body_000434,24,34,15,27,5,10,10,12,5,5,10,29.0,21.0,7.5,0.5922204950511614,600,0.0011339418702184748,0.2654918582818323,0.024349794811748798,0.03217882350763106
435,samples/sample_000435.npz,rectangular_body_000435,18,34,48,54,7,11,16,6,4,7,11,26.0,51.0,9.0,0.5277638828293317,384,0.0005022094332424443,0.11208104776215376,0.0119550572452763,0.015578329343359263
436,samples/sample_000436.npz,rectangular_body_000436,35,50,24,33,15,19,15,9,4,15,19,42.5,28.5,17.0,0.3126353765488687,540,0.0010579977250518117,0.033117156898879826,0.008108628002647148,0.0057847722115643655
437,samples/sample_000437.npz,rectangular_body_000437,31,39,23,39,8,12,8,16,4,8,12,35.0,31.0,10.0,0.7737800451645176,512,0.0024733865691426923,0.18246010221455133,0.025548478371112224,0.025805156729978396
438,samples/sample_000438.npz,rectangular_body_000438,52,60,22,37,12,16,8,15,4,12,16,56.0,29.5,14.0,0.7253384418588682,480,0.0011414580147252771,0.09596534538627463,0.015128557768112661,0.016217113094987027
439,samples/sample_000439.npz,rectangular_body_000439,45,60,38,44,4,8,15,6,4,4,8,52.5,41.0,6.0,0.5372151522358461,360,0.0002923517468868494,0.1905554799153627,0.012372804822400251,0.021303828609537667
440,samples/sample_000440.npz,rectangular_body_000440,15,24,42,54,6,13,9,12,7,6,13,19.5,48.0,9.5,0.4932605548462191,756,0.0008895450635864929,0.21034535681938277,0.021757941673524482,0.028300059342970536
441,samples/sample_000441.npz,rectangular_body_000441,29,44,29,36,13,16,15,7,3,13,16,36.5,32.5,14.5,0.6994560891584871,315,0.0017487769865499306,0.05741378322471981,0.012037219369868502,0.0091835667094924
442,samples/sample_000442.npz,rectangular_body_000442,34,47,16,20,5,7,13,4,2,5,7,40.5,18.0,6.0,0.9104269377863292,104,0.00018276792486325664,0.10226904338068754,0.006651580774838085,0.010593980323466357
443,samples/sample_000443.npz,rectangular_body_000443,39,51,43,52,7,13,12,9,6,7,13,45.0,47.5,10.0,0.5669255990716129,648,0.0009182717156001702,0.18738997130650192,0.02102143456689942,0.02626306623823867
444,samples/sample_000444.npz,rectangular_body_000444,11,21,34,40,9,13,10,6,4,9,13,16.0,37.0,11.0,0.39800444080404723,240,0.0003248635569317865,0.043636791687776885,0.005454725778911949,0.006148368103851411
445,samples/sample_000445.npz,rectangular_body_000445,12,16,43,50,8,14,4,7,6,8,14,14.0,46.5,11.0,0.7246848909783559,168,0.0002898393887044669,0.061358113311014754,0.006415940146243295,0.008287027147725333
446,samples/sample_000446.npz,rectangular_body_000446,29,45,2,11,12,17,16,9,5,12,17,37.0,6.5,14.5,0.4870567154309393,720,0.001059101563720866,0.08975947797222505,0.0142146357685129,0.015360529048437686
447,samples/sample_000447.npz,rectangular_body_000447,2,13,39,47,7,11,11,8,4,7,11,7.5,43.0,9.0,0.5434582464349951,352,0.00034174367337370384,0.11628245870829394,0.009669285698430384,0.014931051935422119
448,samples/sample_000448.npz,rectangular_body_000448,40,54,2,14,11,14,14,12,3,11,14,47.0,8.0,12.5,0.7511212929935864,504,0.0008330124874797046,0.12089683336977178,0.016058333924541826,0.020229456270493232
449,samples/sample_000449.npz,rectangular_body_000449,6,14,21,31,13,18,8,10,5,13,18,10.0,26.0,15.5,0.991799094182706,400,0.001396014866426468,0.09754708556410932,0.017039651272938966,0.016855887764681148
450,samples/sample_000450.npz,rectangular_body_000450,21,30,41,51,5,10,9,10,5,5,10,25.5,46.0,7.5,0.8452482301553059,450,0.0009548710027569587,0.3110019735579177,0.025353576879608472,0.0356645233865875
451,samples/sample_000451.npz,rectangular_body_000451,36,43,48,57,11,18,7,9,7,11,18,39.5,52.5,14.5,0.7482315196018712,441,0.0011141512280074023,0.09573493455750719,0.015151340704646316,0.015636422754081485
